event,price,pricePerSquareFoot,city,state,yearBuilt,streetAddress,zipcode,currency,livingArea,bathrooms,bedrooms,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,homeType,county
Listed for sale,725000,559,San Diego,CA,1965,3355 Bevis St,92111,USD,1296,2,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,775000,528,San Diego,CA,1970,2758 Comstock St,92111,USD,1468,2,2,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,899000,687,San Diego,CA,1960,4072 Antiem St,92111,USD,1308,2,3,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,320000,548,San Diego,CA,1972,6333 Mount Ada Rd UNIT 184,92111,USD,584,1,1,1,0,0,One,0,1,0,CONDO,San Diego County
Listed for sale,894900,691,San Diego,CA,1980,2363 Hanford Dr,92111,USD,1296,2,4,1,2,1,0,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,1050000,640,San Diego,CA,1975,6465 Shirehall Dr,92111,USD,1640,2,3,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,865000,675,San Diego,CA,1948,2622 Nye St,92111,USD,1281,3,4,1,0,0,One,0,0,0,CONDO,San Diego County
Listed for sale,410900,529,San Diego,CA,1995,2219 Burroughs St UNIT 12,92111,USD,777,1,2,1,2,0,0,0,0,0,CONDO,San Diego County
Listed for sale,799000,519,San Diego,CA,1978,7027 Ladrillo St,92111,USD,1540,2,3,1,0,0,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,385000,441,San Diego,CA,1978,8034 Linda Vista Rd APT 1O,92111,USD,874,2,2,1,0,0,One,0,1,0,CONDO,San Diego County
Listed for sale,399900,458,San Diego,CA,1978,8036 Linda Vista Rd APT 2R,92111,USD,874,2,2,1,1,1,One,0,1,0,CONDO,San Diego County
Listed for sale,1275000,889,Rancho Santa Fe,CA,1966,107 Via Coronado,92091,USD,1435,3,2,1,1,1,One,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,3200000,1071,Rancho Santa Fe,CA,1978,6983 Via Del Charro,92091,USD,2988,3,4,1,3,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1695000,573,Rancho Santa Fe,CA,1985,5272 Caminito Providencia,92091,USD,2956,4,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,575000,364,Chula Vista,CA,2006,2157 Dovetail Ct,91915,USD,1581,4,3,1,2,1,Three Or More,0,1,0,CONDO,San Diego County
Listed for sale,650000,386,Chula Vista,CA,2005,2296 Easy Stroll Ln,91915,USD,1682,2,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,595000,403,Chula Vista,CA,2017,2321 Element Way APT 1,91915,USD,1475,2,3,1,2,1,Three Or More,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,900000,384,Chula Vista,CA,2008,2333 Dragonfly St,91915,USD,2342,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,555000,379,Chula Vista,CA,2010,1626 Cliff Rose Dr UNIT 143,91915,USD,1464,3,3,1,2,1,Three Or More,0,1,0,CONDO,San Diego County
Listed for sale,699000,348,Chula Vista,CA,2009,2213 Andalusia Ln UNIT 14,91915,USD,2011,3,3,1,2,1,0,1,1,0,CONDO,San Diego County
Listed for sale,535000,365,Chula Vista,CA,2007,2151 Cherry Blossom Ct UNIT 196,91915,USD,1464,3,2,1,2,1,Three Or More,0,1,0,CONDO,San Diego County
Listed for sale,595000,491,El Cajon,CA,2007,301 Lento Ln,92021,USD,1213,2,2,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,550000,269,El Cajon,CA,1970,327 Cedar St,92021,USD,2041,2,3,1,1,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1100000,294,El Cajon,CA,1994,15324 Sleepy Creek Rd,92021,USD,3742,4,5,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,629000,497,El Cajon,CA,1961,1660 Garywood St,92021,USD,1266,2,3,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,635000,321,El Cajon,CA,1958,1329 Flamingo Pl,92021,USD,1976,2,4,1,0,0,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,599900,403,El Cajon,CA,1936,260 North Ln,92021,USD,1488,2,3,1,0,0,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,649000,378,El Cajon,CA,2002,13758 Gateway View Dr,92021,USD,1717,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,739900,385,El Cajon,CA,1957,8220 Starland Dr,92021,USD,1920,2,4,1,2,1,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,579900,583,El Cajon,CA,1951,1248 Dawnridge Ave,92021,USD,994,2,3,1,0,0,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,850000,384,El Cajon,CA,1951,1183 Flamingo Ave,92021,USD,2215,3,5,1,6,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,599900,497,El Cajon,CA,1958,1126 Mary St,92021,USD,1207,2,3,1,1,1,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,875000,400,El Cajon,CA,1956,14863 Quail Valley Way,92021,USD,2190,4,2,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,379000,348,El Cajon,CA,1965,1244 E Madison Ave UNIT C,92021,USD,1088,2,2,1,0,0,One,0,0,0,CONDO,San Diego County
Listed for sale,249000,354,El Cajon,CA,1965,540 Oakdale Ln UNIT F,92021,USD,704,1,1,1,0,0,One,0,1,0,CONDO,San Diego County
Listed for sale,665000,866,El Cajon,CA,1948,15559 Vachell Ln,92021,USD,768,1,1,1,0,0,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,725000,556,Santee,CA,1972,8434 Kreiner Way,92071,USD,1305,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,810000,450,Santee,CA,1971,9943 Jeremy St,92071,USD,1800,3,4,0,0,0,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,735000,433,Santee,CA,1987,10268 Easthaven Dr,92071,USD,1697,3,4,1,2,1,Two,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,599999,346,Santee,CA,2005,10225 Daybreak Ln UNIT 6,92071,USD,1733,4,4,1,2,1,Three Or More,0,1,0,CONDO,San Diego County
Listed for sale,500000,428,Santee,CA,1989,10110 Palm Glen Dr UNIT 9,92071,USD,1168,3,3,1,2,1,Two,0,1,0,CONDO,San Diego County
Listed for sale,469000,379,Santee,CA,1986,10710 Holly Meadows Dr UNIT D,92071,USD,1236,2,3,1,0,0,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,789000,446,Santee,CA,1977,8412 Carlton Oaks Dr,92071,USD,1768,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,739000,595,Santee,CA,1961,8839 Carlton Oaks Dr,92071,USD,1242,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,749900,461,Santee,CA,1970,9806 Bilteer Dr,92071,USD,1628,2,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,549900,347,Santee,CA,2005,10229 Brightwood Ln #82/3,92071,USD,1587,4,3,1,2,1,Three Or More,0,1,0,CONDO,San Diego County
Listed for sale,639900,449,Santee,CA,1988,9053 Calle Del Verde,92071,USD,1425,3,3,1,2,1,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,559000,396,Santee,CA,1978,9644 Seth Ln,92071,USD,1410,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,675000,523,Santee,CA,1961,9411 Saint Andrews Dr,92071,USD,1290,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,475000,352,Santee,CA,1987,10270 Norma Gardens Dr UNIT 8,92071,USD,1348,2,3,1,1,1,One,0,1,0,CONDO,San Diego County
Listed for sale,799900,399,Santee,CA,1972,10029 Via Leslie,92071,USD,2004,2,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,550000,546,Santee,CA,1960,9240 Bloomdale St,92071,USD,1008,2,3,1,0,0,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,850000,303,Santee,CA,2007,10018 Merry Brook Trl,92071,USD,2807,3,5,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,365000,407,Santee,CA,1972,10323 Restful Ct,92071,USD,896,1,2,1,1,1,Two,0,1,0,CONDO,San Diego County
Listed for sale,549000,409,Santee,CA,2005,19 Via Montisi,92071,USD,1342,3,3,1,2,1,Three Or More,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,730000,573,Santee,CA,1973,9926 Medina Dr,92071,USD,1274,2,3,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,649000,497,Santee,CA,1972,9227 Massot Ave,92071,USD,1305,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,539000,453,Santee,CA,2005,10160 Brightwood Ln UNIT 1,92071,USD,1190,3,2,1,2,1,Three Or More,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,519000,391,Santee,CA,1978,9445 Carlton Oaks Dr UNIT B,92071,USD,1328,3,4,1,2,1,Two,0,1,0,CONDO,San Diego County
Listed for sale,779000,371,Santee,CA,1975,10039 Buena Vista Ave,92071,USD,2099,3,5,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,750000,446,Santee,CA,1998,156 River Rock Ct,92071,USD,1680,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,899000,461,San Diego,CA,1982,2744 Frankfort St,92117,USD,1949,3,3,1,2,1,Three Or More,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,889900,551,San Diego,CA,1960,8997 Gowdy Ave,92123,USD,1616,2,4,1,3,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,486000,406,Vista,CA,1986,252 Durian St,92083,USD,1197,2,2,1,2,0,0,1,1,0,TOWNHOUSE,San Diego County
Listed for sale,764900,490,Vista,CA,1987,1283 Winchester Ct,92083,USD,1561,3,3,1,2,1,0,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,760000,406,Vista,CA,2005,820 Silver Dr,92083,USD,1874,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,624999,503,Vista,CA,1957,1115 Phillips St,92083,USD,1242,2,3,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,650000,526,Vista,CA,1973,1161 Tower Dr,92083,USD,1235,2,3,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,799000,0,Vista,CA,1958,395-397 Eddie Dr,92083,USD,0,0,0,0,0,0,One,0,0,0,MULTI_FAMILY,San Diego County
Listed for sale,395000,370,Vista,CA,2007,202 Calle Del Sol,92083,USD,1068,2,2,1,2,1,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,750000,360,Vista,CA,1977,1437 Steen Cir,92083,USD,2082,2,3,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,549000,563,Vista,CA,1960,1069 Bluegrass Rd,92083,USD,976,1,3,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,900000,412,Vista,CA,1980,1177 Phillips St,92083,USD,2184,3,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,550000,379,Vista,CA,1979,1111 Olive Ave,92083,USD,1452,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,639000,683,Vista,CA,1962,716 Grapevine Rd,92083,USD,935,1,2,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,775000,430,Vista,CA,1989,1528 Merlot Ct,92083,USD,1803,3,4,1,2,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,694000,381,Vista,CA,1980,1046 Chelsea Ct,92084,USD,1820,3,3,1,2,1,Two,1,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,679000,606,Vista,CA,1960,163 Ocean View Dr,92084,USD,1120,2,2,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,789000,385,Vista,CA,1967,656 Crescent Ln,92084,USD,2052,3,4,1,2,1,Multi/Split,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,499995,402,Oceanside,CA,1988,1518 Silverado Dr,92057,USD,1243,2,2,1,2,1,One,0,1,0,CONDO,San Diego County
Listed for sale,475000,401,Vista,CA,1990,1386 Palomar Pl,92084,USD,1185,2,3,1,2,1,One,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,853300,417,Vista,CA,1964,1649 Foothill Dr,92084,USD,2048,2,4,1,2,1,0,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,948000,351,Vista,CA,1977,1031 Alta Vista Dr,92084,USD,2701,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1279000,389,Oceanside,CA,1993,5856 Jeffries Ranch Rd,92057,USD,3285,3,5,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1099000,421,Vista,CA,1935,526 Rudd Rd,92084,USD,2612,3,3,1,2,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1099000,543,Vista,CA,1961,2166 Warmlands Ave,92084,USD,2024,3,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,625000,0,Vista,CA,1959,709-711 Townsite Dr,92084,USD,0,0,0,0,0,0,One,0,0,0,MULTI_FAMILY,San Diego County
Listed for sale,960000,367,Vista,CA,1978,2438 Stockton Ln,92084,USD,2614,2,3,1,2,1,Multi/Split,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,499000,380,Oceanside,CA,1986,5656 Tumbleweed Way,92057,USD,1314,3,2,1,2,1,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,1359000,341,Vista,CA,2004,2192 Ipanema Ln,92084,USD,3980,4,4,1,4,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,860000,334,Vista,CA,1988,1259 Girard Ct,92084,USD,2578,3,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1199000,339,Bonita,CA,1979,3109 Sunup Ct,91902,USD,3533,5,4,1,2,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,925000,446,Bonita,CA,1978,3726 Country Trl,91902,USD,2076,2,4,1,2,1,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,1700000,473,Bonita,CA,1990,1529 Country Vistas Ln,91902,USD,3596,6,5,1,4,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1900000,321,Bonita,CA,1977,5274 Margaret St,91902,USD,5910,8,5,1,3,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,415000,360,Bonita,CA,1980,2920 Briarwood Rd UNIT H9,91902,USD,1154,2,2,1,0,0,One,0,1,0,CONDO,San Diego County
Listed for sale,1100000,523,Bonita,CA,1968,3579 Lomacitas Ln,91902,USD,2102,2,4,1,2,1,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,869000,666,San Diego,CA,1962,6003 Erlanger St,92122,USD,1305,2,3,1,2,1,One,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,799000,656,San Diego,CA,1962,5190 Bowden Ave,92117,USD,1218,2,3,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,827777,555,San Diego,CA,1955,4657 Pocahontas Ave,92117,USD,1491,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,899000,516,San Diego,CA,1975,5132 Canosa Ave,92117,USD,1742,2,4,1,0,0,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1050000,658,San Diego,CA,1973,2891 Aber St,92117,USD,1596,2,4,1,2,1,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,949000,363,San Marcos,CA,1991,358 Glendale Ave,92069,USD,2617,3,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,650000,416,San Marcos,CA,2005,318 Borden Rd,92069,USD,1563,3,3,1,2,1,Two,0,1,0,CONDO,San Diego County
Listed for sale,699900,496,San Marcos,CA,2003,1167 Westin Way,92078,USD,1410,3,3,1,2,1,Two,0,1,0,CONDO,San Diego County
Listed for sale,899000,515,San Marcos,CA,1994,959 Mendocino Dr,92078,USD,1746,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,750000,560,San Marcos,CA,1997,408 Peachtree Ct,92078,USD,1339,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,780000,341,San Marcos,CA,1990,928 Merlin Ct,92069,USD,2285,3,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,950000,449,San Marcos,CA,1999,760 Avenida Codorniz,92069,USD,2118,3,4,1,2,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,485000,472,San Marcos,CA,2004,864 Ballow Way,92078,USD,1027,2,2,1,2,1,Two,0,0,0,TOWNHOUSE,San Diego County
Listed for sale,995000,280,San Marcos,CA,2001,730 Via Cafetal,92069,USD,3555,3,6,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,945000,446,San Marcos,CA,1993,845 Applewilde Dr,92078,USD,2118,3,4,1,2,1,Two,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,560000,463,San Marcos,CA,2004,692 Hatfield Dr,92078,USD,1209,3,2,1,2,1,Three Or More,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,940000,364,San Marcos,CA,2002,731 W Bel Esprit Cir,92069,USD,2579,3,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,489000,416,San Marcos,CA,1976,134 Cerco Rosado,92069,USD,1175,2,2,1,2,1,One,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,849999,367,San Marcos,CA,1991,1175 Gazania Ct,92078,USD,2319,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1099000,370,San Marcos,CA,2000,581 Rush Dr,92078,USD,2971,3,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,969000,466,San Marcos,CA,1989,955 Pinon St,92069,USD,2081,3,3,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1295000,504,San Marcos,CA,2004,1021 Brightwood Dr,92078,USD,2568,3,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,399900,430,San Marcos,CA,1987,221 Westlake Dr UNIT 8,92069,USD,931,3,2,1,0,0,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,682000,339,San Marcos,CA,2013,286 Candera Ln,92069,USD,2014,3,4,1,2,1,Three Or More,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,729500,397,San Marcos,CA,1978,1021 La Noche Dr,92078,USD,1838,3,4,1,2,1,Two,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,759000,422,San Marcos,CA,1977,337 Camino Mateo,92069,USD,1799,2,4,1,2,1,One,0,0,1,SINGLE_FAMILY,San Diego County
Listed for sale,729999,438,San Marcos,CA,1977,909 Lacebark St,92069,USD,1668,2,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,2000000,0,San Diego,CA,1952,3981-83 Lamont St,92109,USD,0,0,0,0,0,0,Two,0,0,0,MULTI_FAMILY,San Diego County
Listed for sale,699000,874,San Diego,CA,1969,1376 Oliver Ave APT 4,92109,USD,800,2,2,1,0,0,One,0,0,0,CONDO,San Diego County
Listed for sale,999000,660,San Diego,CA,1982,1159 Pacific Beach Dr,92109,USD,1514,3,2,1,2,1,Two,0,1,0,CONDO,San Diego County
Listed for sale,283500,591,San Diego,CA,1975,4600 Lamont St #235,92109,USD,480,1,0,1,1,1,One,0,1,0,CONDO,San Diego County
Listed for sale,979900,1222,San Diego,CA,1973,4767 Ocean Blvd UNIT 407,92109,USD,802,1,1,1,0,0,One,0,1,0,CONDO,San Diego County
Listed for sale,2850000,1143,San Diego,CA,1965,4316-18 Bayard St,92109,USD,2494,0,0,1,3,1,0,0,0,0,MULTI_FAMILY,San Diego County
Listed for sale,2495000,0,San Diego,CA,1951,859-861 Beryl St,92109,USD,0,0,0,0,0,0,One,0,0,0,MULTI_FAMILY,San Diego County
Listed for sale,2995000,916,San Diego,CA,2017,1220 Emerald St,92109,USD,3270,4,5,1,1,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,549900,620,San Diego,CA,1975,1964 Missouri St APT 3,92109,USD,887,1,2,1,0,0,Two,0,0,0,TOWNHOUSE,San Diego County
Listed for sale,625000,715,San Diego,CA,1978,4073 Kendall St #C,92109,USD,874,2,2,1,1,1,Two,0,0,0,CONDO,San Diego County
Listed for sale,879000,421,Vista,CA,1979,3531 Camino De Las Lomas,92084,USD,2088,3,3,1,2,1,Two,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,925000,440,Vista,CA,1959,2076 Buena Creek Rd,92084,USD,2100,3,3,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,779000,394,Vista,CA,1993,2159 Bella Vista Dr,92084,USD,1978,3,3,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1450000,361,Vista,CA,2017,1720 Sugarbush Dr,92084,USD,4013,4,5,1,3,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,955777,324,Vista,CA,1976,2032 Grandview Rd,92084,USD,2952,3,5,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,695000,510,Vista,CA,1971,1940 Calle Sinaloa,92084,USD,1364,2,4,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,379900,551,San Diego,CA,1979,6362 Rancho Mission Rd UNIT 702,92108,USD,690,1,2,1,0,0,One,0,1,0,CONDO,San Diego County
Listed for sale,625000,406,San Diego,CA,1978,6355 Rancho Mission Rd UNIT 3,92108,USD,1538,2,3,1,1,1,One,0,1,0,CONDO,San Diego County
Listed for sale,324900,487,San Diego,CA,1979,6275 Rancho Mission Rd UNIT 203,92108,USD,667,1,1,1,1,1,One,0,1,0,CONDO,San Diego County
Listed for sale,799000,544,San Diego,CA,2014,2506 Aperture Cir,92108,USD,1470,3,3,1,2,1,Two,0,1,0,CONDO,San Diego County
Listed for sale,749000,463,San Diego,CA,1978,4289 Caminito Pintoresco,92108,USD,1618,3,2,1,1,1,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,425000,550,Carlsbad,CA,1989,3513 Caminito Sier UNIT 301,92009,USD,773,1,1,1,1,1,Two,0,1,0,CONDO,San Diego County
Listed for sale,1475000,483,Carlsbad,CA,1990,3304 Febo Ct,92009,USD,3056,3,5,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,635000,475,Carlsbad,CA,2003,6436 Terraza Portico,92009,USD,1338,2,2,1,2,1,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,949000,653,Carlsbad,CA,1980,3318 Dorado Pl,92009,USD,1453,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,665000,497,Carlsbad,CA,2002,6478 Corte La Luz,92009,USD,1338,2,3,1,0,0,0,1,0,0,CONDO,San Diego County
Listed for sale,1995000,639,Carlsbad,CA,1998,3467 Corte Clarita,92009,USD,3123,3,4,1,3,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,575000,321,Ranchita,CA,1987,2941 Chimney Rock Rd,92066,USD,1792,2,2,1,0,0,One,0,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,584999,355,San Diego,CA,1964,3855 Ocean View Blvd,92113,USD,1650,2,3,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,1075000,653,San Diego,CA,1996,1310 24th St,92102,USD,1647,3,3,1,3,1,Three Or More,0,1,0,CONDO,San Diego County
Listed for sale,942888,534,San Diego,CA,2008,1700 National Ave,92113,USD,1765,5,3,1,2,1,Three Or More,0,0,0,CONDO,San Diego County
Listed for sale,1300000,589,San Diego,CA,1998,2152 6th Ave,92101,USD,2207,4,3,1,2,1,Three Or More,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,1250000,399,La Mesa,CA,1953,4582 Acacia Ave,91941,USD,3136,0,0,1,4,1,Two,0,0,0,MULTI_FAMILY,San Diego County
Listed for sale,499000,632,Spring Valley,CA,1970,861 Galopago St,91977,USD,790,1,3,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,325000,446,La Mesa,CA,1972,4512 Parks Ave UNIT 4,91942,USD,728,1,1,1,0,0,One,0,1,0,CONDO,San Diego County
Listed for sale,1995000,379,La Mesa,CA,1990,10679 Fuerte Dr,91941,USD,5269,5,6,1,4,1,Multi/Split,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,989900,422,La Mesa,CA,1951,9365 Carmichael Dr,91941,USD,2346,3,4,1,1,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,415000,407,Spring Valley,CA,1993,2461 Kings View Cir,91977,USD,1020,3,2,1,0,0,Two,0,1,0,TOWNHOUSE,San Diego County
Listed for sale,639000,426,Lemon Grove,CA,1962,2606 Cinderella Way,91945,USD,1501,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,649000,505,Lemon Grove,CA,1959,8111 Brock Ct,91945,USD,1285,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,640000,477,Spring Valley,CA,1958,3260 S Bonita St,91977,USD,1342,2,3,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,629000,581,Spring Valley,CA,1960,607 Broadview St,91977,USD,1083,1,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,645000,396,Spring Valley,CA,1970,10154 Campo Rd,91977,USD,1628,2,3,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,589900,523,Spring Valley,CA,1950,8614 Tyler St,91977,USD,1128,2,3,1,1,1,One,1,0,0,SINGLE_FAMILY,San Diego County
Listed for sale,1498300,395,La Mesa,CA,1980,4717 Resmar Rd,91941,USD,3790,4,4,1,3,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,819000,391,Spring Valley,CA,1996,1103 Cuyamaca Ave,91977,USD,2092,3,4,1,2,1,Two,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,749000,354,Spring Valley,CA,1978,9309 Montemar Dr,91977,USD,2116,3,4,1,2,1,Two,0,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,450000,441,Spring Valley,CA,1993,2109 Kings View Cir,91977,USD,1020,3,2,1,0,0,Two,0,1,0,CONDO,San Diego County
Listed for sale,699000,295,Spring Valley,CA,1961,3653 S Granada Ave,91977,USD,2369,2,4,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,799000,542,La Mesa,CA,1955,4601 Bancroft Dr,91941,USD,1474,2,3,1,2,1,One,1,1,0,SINGLE_FAMILY,San Diego County
Listed for sale,999900,626,La Mesa,CA,1975,9168 Grossmont Blvd,91941,USD,1597,3,2,1,2,1,One,0,1,0,SINGLE_FAMILY,San Diego County
